"Country","age","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035","2036","2037","2038","2039","2040","2041","2042","2043","2044","2045","2046","2047","2048","2049","2050","2051","2052","2053","2054","2055","2056","2057","2058","2059","2060","2061","2062","2063","2064","2065","2066","2067","2068","2069","2070","2071","2072","2073","2074","2075","2076","2077","2078","2079","2080","2081","2082","2083","2084","2085","2086","2087","2088","2089","2090","2091","2092","2093","2094","2095","2096","2097","2098","2099","2100"
"Nigeria",0,718.926,707.834,707.202,715.071,730.018,750.864,772.784,797.752,824.408,851.299,876.972,894.943,911.79,928.126,945.16,964.052,981.083,1000.567,1023.593,1051.554,1085.288,1121.348,1163.068,1209.173,1257.878,1307.581,1348.085,1389.926,1431.818,1472.43,1510.994,1549.796,1587.219,1623.433,1658.934,1694.16,1722.376,1751.449,1782.075,1815.186,1851.551,1887.937,1928.479,1973.227,2022.039,2074.623,2126.243,2182.147,2242.118,2305.855,2372.897,2438.91,2508.89,2581.034,2653.242,2724.035,2785.299,2845.753,2906.882,2971.145,3040.205,3111.619,3188.133,3265.816,3339.433,3405.279,3455.962,3500.055,3541.267,3585.041,3635.489,3692.476,3756.14,3824.556,3894.688,3964.027,4028.469,4092.548,4156.301,4219.994,4283.805,4344.853,4406.114,4467.248,4527.986,4588.095,4645.601,4702.721,4758.997,4813.956,4867.219,4917.57,4966.657,5013.974,5058.968,5101.344,5139.915,5176.105,5211.365,5247.687,5286.355,5328.788,5373.79,5418.858,5460.526,5496.344,5524.917,5548.062,5568.248,5589.095,5613.198,5643.211,5676.479,5710.8,5743.001,5770.738,5794.286,5813.717,5830.231,5845.704,5861.505,5880.271,5899.237,5917.67,5934.511,5948.92,5963.418,5975.757,5985.564,5992.458,5996.247,5999.705,6000.269,5998.74,5996.245,5993.615,5994.602,5995.605,5996.244,5995.9,5994.074,5993.71,5991.84,5988.621,5984.201,5978.634,5974.816,5969.646,5962.636,5953.12,5940.217
"Macedonia, the former Yugoslav Republic of",0,19.812,22.24,23.739,24.408,24.358,23.705,22.6,21.313,20.029,18.969,18.348,18.333,18.826,19.658,20.567,21.341,21.851,22.255,22.472,22.408,22.021,21.271,20.206,19.053,18.127,17.649,17.692,18.167,18.895,19.607,20.098,20.428,20.543,20.459,20.214,19.848,19.363,18.746,18.072,17.443,16.935,16.613,16.431,16.312,16.145,15.85,15.231,14.493,13.732,13.087,12.662,12.543,12.644,12.851,12.995,12.961,12.672,12.201,11.674,11.27,11.114,11.274,11.671,12.164,12.558,12.715,12.571,12.198,11.69,11.185,10.788,10.541,10.395,10.319,10.262,10.185,10.089,9.982,9.863,9.733,9.593,9.443,9.282,9.117,8.963,8.83,8.726,8.643,8.579,8.527,8.484,8.451,8.427,8.407,8.39,8.373,8.355,8.336,8.311,8.277,8.232,8.174,8.105,8.027,7.942,7.854,7.766,7.675,7.584,7.493,7.404,7.319,7.237,7.159,7.083,7.008,6.934,6.863,6.796,6.735,6.682,6.637,6.6,6.568,6.54,6.511,6.481,6.45,6.421,6.391,6.361,6.331,6.301,6.27,6.236,6.196,6.152,6.104,6.053,6,5.944,5.891,5.837,5.783,5.727,5.669,5.614,5.56,5.506,5.453,5.403
"Pakistan",0,627.085,602.818,593.404,598.565,617.58,649.149,689.074,734.828,782.474,827.569,865.872,889.695,905.998,918.084,931.195,949.467,973.458,1002.773,1035.489,1068.812,1100.721,1127.924,1154.436,1182.064,1213.234,1249.659,1288.043,1331.597,1379.385,1429.986,1482.211,1531.063,1581.132,1632.955,1687.427,1744.899,1809.562,1876.673,1942.5,2002.261,2052.631,2093.095,2124.72,2150.744,2175.919,2203.725,2230.247,2259.922,2290.428,2318.489,2341.921,2363.145,2380.84,2396.985,2414.208,2434.441,2456.685,2482.036,2511.098,2544.435,2582.226,2625.481,2672.188,2721.433,2771.937,2822.155,2871.973,2921.558,2965.268,2996.1,3009.695,3001.458,2977.057,2944.491,2915.245,2897.812,2898.58,2911.253,2930.899,2949.745,2961.94,2965.678,2963.439,2958.2,2954.361,2955.106,2962.668,2974.178,2987.989,3001.702,3013.417,3024.171,3033.074,3039.374,3042.35,3041.594,3038.347,3031.271,3021.409,3010.314,2999.127,2990.848,2982.775,2973.862,2962.55,2947.832,2931.069,2911.135,2890.1,2870.78,2855.11,2846.49,2841.537,2838.148,2833.264,2824.686,2813.212,2798.158,2781.069,2764.276,2749.444,2739.144,2730.618,2722.65,2713.478,2701.811,2688.828,2673.598,2656.436,2637.903,2618.497,2599.476,2579.629,2559.578,2540.111,2521.761,2506.127,2491.805,2478.099,2463.978,2448.712,2433.011,2416.372,2399.363,2382.611,2366.635,2352.688,2340.065,2328.627,2318.035,2307.721
"Papua New Guinea",0,34.826,36.653,38.122,39.282,40.167,40.805,40.742,40.668,40.665,40.839,41.302,41.979,43.002,44.269,45.628,46.961,48.011,49.049,50.112,51.26,52.534,53.834,55.25,56.753,58.305,59.872,61.279,62.7,64.123,65.537,66.93,68.175,69.43,70.622,71.666,72.515,73.068,73.469,73.883,74.539,75.601,77.192,79.139,81.395,83.873,86.471,89.136,91.926,94.582,96.783,98.329,99.113,99.276,99.173,99.298,99.999,101.127,102.831,104.817,106.665,108.072,108.977,109.475,109.78,110.192,110.929,112.1,113.566,115.2,116.809,118.25,119.49,120.579,121.559,122.508,123.483,124.557,125.645,126.725,127.771,128.758,129.766,130.725,131.612,132.402,133.08,133.707,134.225,134.684,135.156,135.691,136.413,137.195,137.991,138.729,139.358,139.947,140.434,140.835,141.178,141.486,141.855,142.186,142.494,142.801,143.117,143.554,144.001,144.421,144.762,144.989,145.169,145.234,145.216,145.165,145.116,145.188,145.266,145.312,145.271,145.106,144.882,144.538,144.135,143.762,143.478,143.414,143.439,143.472,143.399,143.142,142.731,142.145,141.456,140.769,140.162,139.738,139.392,139.089,138.776,138.412,138.039,137.608,137.14,136.654,136.164,135.718,135.251,134.732,134.112,133.327
"Paraguay",0,29.743,31.468,32.859,33.93,34.701,35.204,35.382,35.498,35.645,35.943,36.506,37.411,38.593,39.934,41.257,42.419,43.32,44.113,44.732,45.11,45.229,44.931,44.409,43.964,44.01,44.83,46.637,49.163,52.112,55.061,57.679,59.673,61.34,62.717,63.9,64.973,65.966,66.846,67.614,68.278,68.855,69.412,69.867,70.283,70.736,71.263,72.028,72.891,73.619,73.901,73.539,72.329,70.501,68.5,66.951,66.298,67.044,68.666,70.69,72.431,73.397,73.231,72.324,71.045,69.945,69.429,69.746,70.606,71.729,72.705,73.234,73.216,72.784,72.083,71.334,70.706,70.294,69.987,69.747,69.508,69.22,68.911,68.568,68.202,67.831,67.467,67.154,66.844,66.531,66.204,65.857,65.527,65.178,64.814,64.441,64.064,63.726,63.383,63.029,62.655,62.256,61.871,61.463,61.029,60.569,60.083,59.612,59.116,58.609,58.113,57.641,57.253,56.89,56.534,56.156,55.735,55.309,54.845,54.356,53.868,53.397,52.992,52.604,52.229,51.859,51.484,51.14,50.797,50.445,50.072,49.67,49.26,48.826,48.377,47.932,47.501,47.116,46.75,46.397,46.047,45.692,45.357,45.02,44.681,44.34,43.995,43.678,43.357,43.023,42.662,42.262
"Peru",0,150.357,158.716,166.543,173.555,179.578,184.542,187.605,190.409,193.33,196.865,201.509,207.138,214.023,221.518,228.723,234.971,239.21,242.631,245.671,248.978,253.018,257.614,262.981,268.641,273.948,278.44,281.317,283.521,285.447,287.677,290.634,294.485,298.977,303.863,308.775,313.384,317.656,321.639,325.009,327.385,328.518,327.868,326.135,323.524,320.376,317,313.219,309.333,305.616,302.423,300.022,300.024,300.646,301.931,303.843,306.214,309.913,314.338,317.955,318.751,315.509,305.713,291.957,277.683,267.682,265.27,270.857,283.883,300.11,313.422,319.353,316.865,307.233,293.479,280.199,270.83,266.711,266.244,268.132,270.293,271.158,270.399,268.596,266.08,263.4,260.965,258.932,257.025,255.255,253.621,252.118,250.919,249.882,248.948,248.034,247.076,246.231,245.337,244.352,243.234,241.949,240.673,239.237,237.66,235.983,234.235,232.648,231.006,229.328,227.636,225.937,224.5,223.095,221.661,220.112,218.391,216.703,214.875,213.003,211.226,209.632,208.524,207.631,206.835,205.972,204.918,203.863,202.655,201.347,200.02,198.728,197.731,196.804,195.877,194.86,193.685,192.573,191.352,190.052,188.711,187.354,186.284,185.241,184.178,183.052,181.836,180.841,179.774,178.648,177.49,176.338
"Philippines",0,368.227,422.079,464.041,494.804,514.894,524.811,523.058,517.707,511.489,508.054,511.225,525.09,546.674,572.531,597.512,617.688,631.705,641.445,648.659,655.94,665.309,677.221,691.048,706.457,722.894,739.882,757.87,776.61,795.586,814.121,831.741,846.891,861.003,875.116,890.703,908.703,930.704,955.077,979.488,1000.805,1016.898,1026.789,1031.767,1034.498,1038.801,1047.46,1062.909,1082.076,1103.557,1125.112,1144.768,1163.867,1181.415,1195.454,1203.856,1205.754,1196.583,1180.547,1163.145,1151.391,1149.494,1161.456,1184.226,1208.247,1220.696,1213.332,1178.689,1125.228,1066.175,1020.365,1001.102,1017.784,1060.008,1114.894,1163.804,1193.218,1196.562,1181.304,1154.65,1127.782,1109.15,1102.68,1103.673,1109.008,1113.826,1114.556,1110.968,1103.965,1094.955,1086.05,1078.771,1074.317,1071.186,1068.664,1065.656,1061.35,1056.078,1049.688,1042.378,1034.5,1026.352,1018.498,1010.39,1002.296,994.549,987.377,981.519,976.282,971.371,966.358,960.916,955.421,949.516,943.274,936.833,930.295,924.168,917.935,911.605,905.191,898.699,892.651,886.568,880.377,873.976,867.295,860.75,853.974,847.047,840.083,833.168,826.727,820.38,814.118,807.911,801.73,795.911,790.183,784.5,778.797,773.02,767.47,761.921,756.382,750.862,745.369,740.279,735.332,730.515,725.804,721.17
"Moldova, Republic of",0,23.571,28.96,33.474,37.081,39.733,41.387,41.88,41.759,41.164,40.32,39.492,39.108,38.905,38.717,38.281,37.433,36.089,34.349,32.691,31.745,31.923,33.611,36.401,39.596,42.229,43.624,43.402,41.994,40.013,38.365,37.709,38.365,39.911,41.944,43.87,45.238,46.091,46.447,46.156,45.066,43.121,40.286,36.637,32.654,28.999,26.164,24.437,23.572,23.336,23.345,23.308,22.985,22.635,22.315,22.126,22.135,22.373,22.759,23.192,23.546,23.732,23.674,23.452,23.082,22.601,22.045,21.42,20.711,20.006,19.414,19.007,18.853,18.892,19.01,19.046,18.884,18.472,17.869,17.171,16.516,16.007,15.687,15.506,15.429,15.391,15.347,15.289,15.229,15.166,15.108,15.055,15.006,14.956,14.898,14.824,14.73,14.611,14.471,14.315,14.149,13.979,13.806,13.631,13.453,13.275,13.095,12.917,12.741,12.569,12.402,12.242,12.088,11.943,11.808,11.685,11.577,11.479,11.396,11.324,11.258,11.195,11.122,11.051,10.982,10.918,10.857,10.784,10.715,10.646,10.576,10.501,10.404,10.303,10.2,10.095,9.989,9.871,9.753,9.637,9.526,9.422,9.323,9.231,9.146,9.065,8.986,8.91,8.835,8.761,8.688,8.615
"Rwanda",0,51.853,51.187,50.978,51.372,52.474,54.314,56.729,59.443,62.113,64.327,65.697,66.175,65.863,65.281,65.14,65.961,67.164,69.339,72.251,75.538,78.914,82.173,85.56,89.115,92.911,96.996,100.947,105.139,109.567,114.23,119.091,123.453,127.585,131.783,136.452,141.63,148.008,155.399,160.366,158.76,148.843,134.895,113.583,91.941,77.497,74.565,77.626,92.293,113.38,132.986,145.201,153.294,154.326,151.149,147.902,147.344,149.514,153.853,159.312,164.344,167.882,169.171,169.23,169.002,169.823,172.606,177.955,185.128,192.842,199.313,203.275,203.779,201.938,198.848,196.14,195.048,196.364,199.204,202.964,206.702,209.7,211.74,213.117,214.052,214.895,215.911,217.234,218.669,220.166,221.651,223.061,224.507,225.895,227.141,228.14,228.823,229.231,229.321,229.193,228.989,228.817,228.862,228.943,228.978,228.842,228.45,227.875,227.062,226.109,225.151,224.284,223.697,223.201,222.736,222.211,221.56,220.895,220.113,219.236,218.301,217.334,216.471,215.578,214.644,213.659,212.614,211.628,210.59,209.506,208.379,207.213,206.126,205.007,203.861,202.695,201.51,200.446,199.375,198.281,197.143,195.949,194.844,193.7,192.532,191.354,190.178,189.173,188.203,187.272,186.377,185.514
"Samoa",0,1.675,1.919,2.105,2.234,2.31,2.339,2.306,2.263,2.224,2.209,2.235,2.323,2.457,2.613,2.758,2.868,2.948,2.994,3.009,2.995,2.957,2.915,2.849,2.773,2.705,2.654,2.627,2.62,2.626,2.634,2.638,2.62,2.599,2.576,2.556,2.541,2.534,2.531,2.534,2.547,2.571,2.597,2.634,2.672,2.7,2.709,2.703,2.679,2.647,2.617,2.601,2.603,2.617,2.641,2.674,2.711,2.743,2.779,2.818,2.858,2.895,2.922,2.944,2.961,2.976,2.996,3.032,3.075,3.106,3.095,3.02,2.81,2.541,2.262,2.047,1.952,2.018,2.203,2.449,2.674,2.819,2.85,2.804,2.712,2.623,2.573,2.575,2.611,2.669,2.728,2.773,2.802,2.82,2.828,2.828,2.822,2.809,2.79,2.766,2.74,2.713,2.688,2.664,2.64,2.618,2.598,2.58,2.564,2.551,2.54,2.531,2.524,2.519,2.517,2.516,2.517,2.52,2.525,2.529,2.531,2.529,2.523,2.513,2.5,2.483,2.464,2.444,2.421,2.396,2.37,2.342,2.314,2.285,2.256,2.227,2.197,2.168,2.14,2.112,2.085,2.061,2.039,2.019,2,1.982,1.965,1.948,1.932,1.915,1.897,1.878
"Sao Tome and Principe",0,1.126,1.09,1.058,1.039,1.039,1.061,1.073,1.099,1.134,1.168,1.192,1.23,1.256,1.281,1.319,1.382,1.444,1.531,1.628,1.716,1.781,1.794,1.785,1.772,1.782,1.834,1.927,2.061,2.2,2.298,2.321,2.23,2.078,1.897,1.741,1.648,1.638,1.691,1.787,1.899,2.007,2.129,2.246,2.351,2.437,2.498,2.522,2.521,2.512,2.517,2.553,2.615,2.707,2.814,2.915,2.994,3.016,3.021,3.014,3.005,3.002,3.034,3.072,3.111,3.148,3.179,3.201,3.218,3.233,3.254,3.283,3.317,3.36,3.41,3.467,3.528,3.588,3.652,3.718,3.781,3.839,3.888,3.932,3.971,4.008,4.046,4.084,4.121,4.159,4.198,4.237,4.279,4.321,4.364,4.405,4.443,4.479,4.512,4.543,4.573,4.604,4.637,4.671,4.704,4.735,4.762,4.786,4.807,4.826,4.845,4.867,4.894,4.923,4.953,4.982,5.008,5.033,5.056,5.076,5.095,5.112,5.13,5.148,5.163,5.176,5.186,5.195,5.201,5.205,5.209,5.213,5.22,5.229,5.236,5.241,5.243,5.244,5.241,5.236,5.23,5.225,5.224,5.223,5.221,5.218,5.211,5.204,5.193,5.178,5.16,5.139
"Senegal",0,48.843,53.859,57.836,60.916,63.186,64.715,64.912,65.002,65.181,65.714,66.884,68.635,71.181,74.262,77.504,80.614,82.803,84.929,87.097,89.464,92.133,94.674,97.577,100.659,103.686,106.488,109.274,111.911,114.581,117.554,121.008,124.188,127.93,131.881,135.573,138.679,140.216,141.295,142.278,143.711,145.99,149.331,153.512,158.092,162.444,166.113,169.416,172.177,174.657,177.23,180.186,183.007,186.259,190.122,194.819,200.46,206.907,214.258,222.067,229.742,236.823,242.69,248.056,252.798,256.843,260.213,262.013,263.233,264.344,266.01,268.715,272.947,278.188,284.03,289.847,295.149,299.619,303.604,307.324,311.115,315.234,319.786,324.626,329.66,334.756,339.806,344.877,349.913,354.824,359.505,363.886,368.016,371.84,375.454,378.999,382.579,386.439,390.34,394.187,397.845,401.218,404.427,407.362,410.155,412.987,415.984,419.458,423.095,426.74,430.174,433.243,436.071,438.539,440.806,443.102,445.585,448.615,451.823,455.025,457.962,460.45,462.624,464.354,465.816,467.269,468.892,471.065,473.394,475.69,477.685,479.188,480.363,481.068,481.442,481.696,481.984,482.666,483.382,484.06,484.59,484.887,485.205,485.307,485.251,485.098,484.892,484.931,484.941,484.878,484.669,484.201
"Serbia",0,98.934,94.095,90.425,86.904,83.076,78.802,74.339,69.815,65.815,63.059,62.176,63.624,66.813,70.844,74.438,76.672,76.918,75.813,73.98,72.367,71.678,72.079,73.319,75.079,76.877,78.347,79.436,80.245,80.716,80.809,80.517,79.823,78.699,77.384,76.207,75.394,75.224,75.418,75.686,75.614,74.901,73.106,70.697,67.921,65.183,62.817,61.9,61.334,60.998,60.686,60.249,59.381,58.416,57.372,56.277,55.154,53.766,52.379,50.986,49.583,48.186,46.614,45.04,43.631,42.609,42.113,42.302,43.011,43.896,44.476,44.418,43.585,42.116,40.32,38.652,37.444,36.818,36.633,36.73,36.858,36.832,36.597,36.23,35.775,35.309,34.888,34.514,34.169,33.841,33.511,33.165,32.789,32.403,32.017,31.643,31.291,30.95,30.632,30.327,30.021,29.702,29.36,29.009,28.656,28.315,27.994,27.698,27.424,27.164,26.904,26.636,26.356,26.07,25.784,25.507,25.244,24.997,24.766,24.546,24.333,24.121,23.912,23.708,23.502,23.287,23.056,22.811,22.554,22.29,22.027,21.77,21.529,21.298,21.076,20.856,20.632,20.411,20.191,19.973,19.755,19.537,19.331,19.129,18.93,18.729,18.524,18.329,18.135,17.94,17.743,17.544
"Sierra Leone",0,37.261,36.217,35.733,35.709,36.076,36.78,37.503,38.451,39.552,40.737,41.931,42.759,43.594,44.449,45.361,46.358,47.139,48.041,49.056,50.181,51.414,52.476,53.687,55.018,56.432,57.905,59.119,60.424,61.84,63.401,65.126,66.734,68.463,70.341,72.407,74.642,76.749,79.057,81.138,82.475,82.785,83.485,83.323,82.706,82.163,82.078,80.803,80.061,80.211,81.686,84.738,87.229,91.287,96.069,100.483,103.772,106.975,109.064,110.285,111.033,111.601,111.912,112.015,112.107,112.443,113.205,114.468,116.2,118.145,119.939,121.31,122.005,122.318,122.405,122.499,122.781,123.278,123.956,124.743,125.531,126.236,126.799,127.302,127.742,128.125,128.455,128.707,128.907,129.078,129.256,129.461,129.732,130.036,130.323,130.523,130.587,130.512,130.31,130.024,129.72,129.443,129.268,129.123,128.983,128.809,128.574,128.322,128.015,127.66,127.276,126.873,126.524,126.158,125.761,125.311,124.795,124.276,123.698,123.075,122.429,121.774,121.194,120.609,120.016,119.408,118.779,118.2,117.606,116.994,116.363,115.711,115.102,114.474,113.832,113.185,112.537,111.954,111.373,110.782,110.162,109.502,108.848,108.162,107.454,106.738,106.027,105.371,104.737,104.129,103.546,102.984
"Solomon Islands",0,1.368,1.481,1.583,1.678,1.764,1.842,1.905,1.965,2.021,2.076,2.133,2.203,2.278,2.36,2.447,2.542,2.633,2.728,2.843,2.997,3.199,3.469,3.782,4.1,4.376,4.576,4.675,4.707,4.698,4.686,4.702,4.763,4.849,4.958,5.081,5.211,5.359,5.513,5.67,5.824,5.968,6.075,6.174,6.268,6.36,6.455,6.544,6.638,6.741,6.858,6.994,7.176,7.38,7.589,7.78,7.94,8.066,8.16,8.26,8.414,8.655,8.984,9.395,9.834,10.227,10.523,10.684,10.757,10.768,10.757,10.761,10.8,10.853,10.928,11.031,11.163,11.341,11.549,11.776,12.005,12.221,12.416,12.597,12.769,12.943,13.124,13.321,13.526,13.728,13.916,14.082,14.228,14.353,14.466,14.579,14.7,14.843,14.993,15.149,15.305,15.458,15.614,15.768,15.915,16.048,16.166,16.27,16.358,16.438,16.521,16.614,16.731,16.858,16.988,17.108,17.21,17.297,17.366,17.425,17.483,17.549,17.633,17.724,17.815,17.897,17.964,18.024,18.071,18.104,18.128,18.144,18.162,18.172,18.176,18.179,18.183,18.2,18.219,18.235,18.242,18.237,18.228,18.208,18.179,18.146,18.111,18.088,18.068,18.05,18.032,18.012
"Somalia",0,46.532,46.245,46.325,46.706,47.363,48.28,49.178,50.288,51.557,52.931,54.349,55.44,56.581,57.799,59.142,60.641,62.176,64.129,66.118,67.642,68.483,67.67,66.18,65.726,68.427,75.631,81.972,92.652,104.71,114.275,118.953,126.614,129.358,129.219,129.117,130.968,134.35,139.655,145.771,151.054,154.451,155.781,155.652,155.559,157.443,162.569,167.367,175.369,185.026,194.249,201.56,205.607,207.947,209.439,211.391,214.765,220.697,227.955,235.768,243.03,248.941,252.408,254.764,256.872,259.958,264.923,271.835,280.562,290.443,300.517,310.035,317.931,325.352,332.481,339.645,347.094,354.577,362.338,370.157,377.766,384.966,391.347,397.423,403.272,409.026,414.795,420.373,426.036,431.801,437.681,443.681,449.57,455.623,461.879,468.383,475.146,482.008,489.135,496.37,503.513,510.407,516.822,523.015,528.978,534.738,540.32,545.713,550.96,556.023,560.862,565.452,569.863,574.069,578.116,582.068,585.97,590.035,594.092,598.083,601.925,605.562,609.158,612.56,615.887,619.301,622.901,627.065,631.412,635.698,639.591,642.854,645.636,647.811,649.548,651.112,652.697,654.738,656.795,658.744,660.406,661.646,662.761,663.463,663.825,663.927,663.827,663.927,663.844,663.508,662.808,661.581
"South Africa",0,217.83,243.315,263.423,278.63,289.277,295.681,296.578,296.074,295.291,295.658,298.664,304.887,314.465,326.101,337.878,348.343,355.454,361.454,367.13,373.618,381.717,391.334,402.653,414.573,425.603,434.754,441.008,445.328,449.775,457.183,469.378,487.286,509.437,532.569,552.214,565.098,570.134,568.956,562.909,554.217,544.777,532.931,520.612,508.772,498.591,490.959,488.49,488.905,491.423,494.697,497.722,500.705,503.207,506.586,512.696,522.652,537.247,555.335,574.246,590.423,601.332,603.904,601.52,595.617,588.575,582.35,578.521,575.44,573.181,571.618,570.58,571.095,572.229,573.576,574.498,574.517,573.718,571.989,569.745,567.597,565.996,565.524,565.55,565.871,566.189,566.267,566.553,566.628,566.353,565.57,564.187,562.456,560.109,557.385,554.624,552.072,550.258,548.659,547.11,545.36,543.226,541.016,538.459,535.668,532.806,529.998,527.614,525.279,523.011,520.821,518.706,516.976,515.335,513.708,511.992,510.114,508.209,506.139,503.976,501.826,499.764,497.924,496.167,494.438,492.66,490.776,488.819,486.77,484.64,482.453,480.229,478.026,475.79,473.562,471.394,469.324,467.463,465.7,464.006,462.332,460.641,458.998,457.327,455.641,453.951,452.266,450.616,448.953,447.25,445.468,443.555
"South Sudan",0,49.275,45.614,43.431,42.622,43.111,44.795,47.233,50.248,53.495,56.581,59.129,60.264,60.792,61.015,61.4,62.313,63.591,65.407,67.567,69.805,71.916,73.317,74.672,76.077,77.678,79.58,81.318,83.342,85.639,88.187,90.935,93.198,95.574,97.969,100.305,102.508,106.39,110.288,113.453,114.921,114.173,111.756,107.446,102.995,100.584,101.666,101.391,104.762,110.357,116.299,121.28,124.3,126.389,128.447,131.731,137.002,143.614,151.848,160.472,167.851,172.85,178.307,181.488,182.693,182.477,181.375,181.264,180.287,179.281,179.225,180.724,181.502,183.964,187.437,190.999,194.006,195.966,197.459,198.696,200.026,201.69,203.575,205.73,208.015,210.237,212.249,213.945,215.452,216.84,218.216,219.657,221.195,222.797,224.402,225.924,227.303,228.524,229.622,230.63,231.602,232.58,233.628,234.687,235.734,236.738,237.674,238.601,239.466,240.269,241.011,241.694,242.415,243.084,243.672,244.145,244.484,244.78,244.948,245.029,245.081,245.146,245.383,245.635,245.853,245.966,245.924,245.833,245.597,245.244,244.823,244.37,244.043,243.694,243.296,242.811,242.216,241.619,240.918,240.169,239.449,238.81,238.393,238.033,237.674,237.253,236.711,236.104,235.301,234.283,233.043,231.585
"Sri Lanka",0,144.857,140.542,137.82,137.398,139.696,144.804,152.3,161.025,169.789,177.177,181.848,182,179.292,175.218,171.965,171.143,173.569,178.38,184.16,188.881,191.109,189.965,186.452,182.11,179.128,179.045,182.989,189.565,197.263,203.93,207.969,208.976,207.612,204.301,199.803,194.804,188.92,182.53,176.442,171.702,169.011,169.465,172.066,175.665,178.601,179.712,178.774,176.004,172.58,170.167,169.904,172.161,176.436,181.618,186.14,188.878,189.436,188.336,186.092,183.519,181.241,179.287,177.569,176.108,174.883,173.851,173.051,172.549,172.006,170.955,169.093,166.087,162.305,158.303,154.864,152.541,151.653,151.857,152.712,153.564,153.923,153.586,152.771,151.616,150.361,149.184,148.158,147.175,146.163,145.022,143.682,142.15,140.457,138.643,136.765,134.867,132.988,131.114,129.263,127.455,125.703,124.031,122.441,120.934,119.504,118.144,116.861,115.66,114.522,113.424,112.346,111.295,110.271,109.25,108.208,107.124,106.019,104.884,103.703,102.464,101.157,99.808,98.414,96.985,95.531,94.056,92.608,91.169,89.738,88.317,86.908,85.583,84.295,83.034,81.798,80.582,79.462,78.377,77.314,76.254,75.18,74.16,73.139,72.109,71.064,69.997,68.983,67.965,66.928,65.859,64.735
"Palestine, State of",0,20.657,17.976,16.888,16.757,17.215,18.025,19.004,20.025,21.11,22.327,23.726,25.153,26.649,27.938,28.673,28.675,28.314,27.295,26.09,25.296,25.299,25.086,25.677,26.785,28.03,29.143,30.213,31.189,32.077,32.899,33.672,34.11,34.511,34.99,35.711,36.8,38.192,39.909,41.942,44.257,46.794,49.222,51.814,54.36,56.602,58.347,59.362,59.93,60.024,59.704,59.108,59.157,58.916,58.719,58.944,59.808,61.125,63.031,65.252,67.388,69.142,70.46,71.453,72.106,72.432,72.466,71.771,70.806,69.842,69.261,69.338,70.299,71.907,73.824,75.558,76.745,77.171,77.065,76.655,76.285,76.213,76.58,77.219,78.009,78.772,79.372,79.792,80.068,80.242,80.385,80.547,80.784,81.028,81.267,81.482,81.658,81.843,81.994,82.098,82.142,82.118,82.065,81.942,81.778,81.609,81.461,81.403,81.366,81.326,81.243,81.09,80.904,80.651,80.354,80.047,79.753,79.544,79.348,79.147,78.91,78.616,78.312,77.953,77.563,77.173,76.804,76.525,76.269,76.014,75.732,75.402,75.07,74.694,74.288,73.871,73.458,73.108,72.766,72.423,72.064,71.68,71.328,70.957,70.57,70.172,69.767,69.428,69.088,68.743,68.385,68.001
