Country,age,1900,1905,1910,1915,1920,1925,1930,1935,1940,1945,1950,1955,1960,1965,1970,1975,1980,1985,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
Angola,5,77.83,88.56,100.78,114.68,130.51,148.51,169,192.31,218.84,249.03,283.388,322.483,402.117,416.232,482.08,486.883,636.849,752.595,906.327,1079.11,1250.103,1462.212,1779.509,2184.296,2568.244,2875.423,3243.623,3665.867,4107.557,4537.565,4970.394,5379.886,5789.504,6202.207,6611.29,6987.008,7349.966,7673.597,7959.336,8252.746,8500.578
Angola,10,139.17,147.91,157.2,167.07,177.55,188.7,200.55,213.14,226.52,240.74,255.855,271.918,282.639,367.393,377.726,479.753,485.6,634.359,745.134,892.012,1063.857,1238.168,1457.338,1769.002,2166.595,2548.031,2855.005,3222.976,3644.779,4085.985,4515.539,4948.035,5357.268,5766.752,6179.28,6588.323,6964.291,7327.479,7651.591,7937.954,8232.072
Angola,15,109.34,117.77,126.85,136.62,147.16,158.5,170.72,183.89,198.06,213.34,229.783,247.499,222.771,258.289,292.998,378.597,478.799,486.169,629.729,735.554,882.239,1055.634,1234.473,1447.636,1751.828,2147.399,2527.908,2834.951,3202.6,3623.705,4064.07,4492.927,4924.667,5333.33,5742.155,6154.178,6562.765,6938.401,7301.501,7625.698,7912.452
Angola,20,79.75,87.42,95.83,105.05,115.15,126.22,138.36,151.67,166.25,182.24,199.762,218.972,225.684,201.035,262.109,290.28,373.592,472.684,478.27,614.664,719.025,865.667,1041.975,1216.979,1424.241,1725.218,2118.503,2497.669,2804.386,3170.889,3590.32,4028.889,4456.036,4886.075,5293.154,5700.639,6111.362,6518.762,6893.628,7256.148,7580.324
Angola,25,76.2,82.73,89.81,97.5,105.85,114.91,124.75,135.43,147.03,159.62,173.286,188.123,232.484,203.01,213.367,256.362,284.145,366.796,460.605,463.594,595.485,699.753,848.595,1022.076,1192.393,1397.465,1696.378,2086.912,2463.976,2769.609,3134.226,3551.272,3987.353,4412.169,4839.898,5245.105,5650.903,6059.95,6466.086,6840.139,7202.325
Angola,30,66.04,71.68,77.8,84.45,91.66,99.49,107.99,117.21,127.23,138.09,149.888,162.691,188.818,210.075,186.4,208.541,250.3,278.455,356.761,444.737,448.66,578.306,685.593,830.94,999.332,1168.019,1371.896,1668.521,2055.776,2430.049,2734.013,3096.285,3510.509,3943.678,4365.801,4791.132,5194.316,5598.288,6005.783,6410.629,6784.151
Angola,35,54.59,59.46,64.77,70.56,76.86,83.72,91.19,99.33,108.2,117.86,128.384,139.846,170.126,169.094,167.238,181.263,202.928,243.145,269.55,342.848,427.591,434.215,564.223,668.587,808.851,974.798,1142.176,1344.442,1638.022,2020.996,2391.628,2693.32,3052.602,3463.353,3893.011,4312.126,4734.735,5135.681,5537.791,5943.714,6347.464
Angola,40,43.66,47.81,52.36,57.33,62.78,68.75,75.29,82.44,90.28,98.86,108.253,118.542,147.084,151.209,139.28,160.796,174.59,195.612,233.034,256.628,326.785,409.18,420.579,545.859,645.763,783.211,946.67,1112.079,1311.826,1601.054,1978.229,2343.912,2642.373,2997.685,3403.834,3829.159,4244.604,4663.875,5062.374,5462.519,5866.977
Angola,45,27.03,30.41,34.21,38.48,43.29,48.7,54.79,61.63,69.34,78,87.751,98.718,123.849,129.218,104.665,132.326,152.808,166.202,185.156,218.691,241.855,309.084,390.353,402.195,520.75,618.002,752.206,912.042,1074.268,1270.032,1552.973,1921.99,2280.576,2574.393,2923.965,3323.951,3743.404,4153.842,4569.007,4964.573,5362.676
Angola,50,23.85,26.58,29.63,33.02,36.81,41.03,45.73,50.97,56.81,63.32,70.582,78.672,82.495,106.982,87.511,97.935,123.511,142.665,154.406,170.642,202.176,224.787,289.381,365.861,376.364,489.171,583.043,712.36,866.615,1023.66,1213.185,1486.708,1843.612,2191.602,2478.034,2819.182,3209.962,3620.505,4023.873,4433.049,4824.496
Angola,55,19.4,21.56,23.95,26.61,29.57,32.85,36.5,40.55,45.06,50.06,55.622,61.799,64.834,68.898,66.696,79.732,89.247,112.347,129.015,138.593,153.665,182.714,204.925,263.726,332.588,343.835,449.258,537.978,660.075,805.972,955.147,1135.346,1395.14,1734.555,2066.99,2342.919,2671.959,3049.498,3448.036,3841.65,4242.854
Angola,60,3.93,4.92,6.16,7.72,9.67,12.11,15.16,18.99,23.78,29.78,37.296,46.709,49.615,51.964,55.326,58.203,69.467,77.895,97.289,110.805,119.321,132.82,159.05,178.671,229.285,290.941,302.764,397.932,479.123,590.772,724.617,862.333,1029.075,1269.375,1583.981,1894.699,2155.766,2467.586,2827.233,3209.213,3589.629
Angola,65,13.87,14.84,15.88,16.99,18.18,19.46,20.82,22.28,23.85,25.52,27.308,29.223,35.338,37.21,40.046,45.009,47.426,56.535,63.028,77.954,88.974,96.223,108.031,129.556,145.237,187.691,240.11,251.714,333.185,403.805,500.958,618.012,739.545,887.336,1100.348,1380.674,1660.763,1899.991,2187.528,2521.122,2878.691
Angola,70,6.63,7.3,8.04,8.85,9.75,10.73,11.82,13.01,14.33,15.78,17.374,19.131,20.319,23.789,29.028,28.991,32.622,34.595,40.975,45.287,55.929,64.07,70.022,79.2,95.124,107.551,140.401,181.312,191.848,256.206,313.136,391.614,486.919,587.22,709.996,887.592,1122.907,1361.67,1571.382,1825.116,2122.13
Angola,75,1.63,1.93,2.28,2.69,3.18,3.76,4.45,5.26,6.21,7.34,8.675,10.252,17.257,11.566,12.097,17.77,17.821,20.044,21.186,24.873,27.579,34.209,39.704,43.873,49.865,60.34,69.09,91.293,119.36,127.821,172.699,213.46,269.929,339.363,413.792,506.156,640.286,819.539,1006.382,1176.291,1383.972
Angola,80,0.98,1.11,1.26,1.44,1.63,1.86,2.11,2.4,2.73,3.1,3.528,4.011,2.516,7.824,0.612,5.879,8.58,8.607,9.643,10.121,11.931,13.335,16.791,19.757,22.04,25.103,30.848,35.866,48.155,63.969,69.576,95.442,119.763,153.77,196.264,243.153,302.285,388.548,506.03,632.47,752.627
Angola,85,2.89,2.66,2.45,2.26,2.08,1.92,1.77,1.63,1.5,1.38,1.274,1.174,1.336,0.916,2.624,0.289,1.991,2.913,2.928,3.274,3.437,4.076,4.638,6.006,7.226,7.976,9.25,11.577,13.727,18.801,25.471,28.243,39.499,50.55,66.178,86.212,109.049,138.359,181.867,242.343,310.043
Angola,90,0,0,0,0,0,0.01,0.01,0.02,0.04,0.08,0.151,0.283,0.261,0.298,0.187,0.589,0,0.447,0.657,0.659,0.737,0.78,0.939,1.098,1.458,1.69,1.9,2.25,2.879,3.492,4.894,6.779,7.692,11.009,14.415,19.327,25.79,33.397,43.493,58.728,80.436
Angola,95,0,0,0,0,0,0,0,0,0,0,0.006,0.02,0.037,0.034,0.04,0.026,0.08,0,0.062,0.089,0.089,0.101,0.109,0.133,0.161,0.197,0.235,0.268,0.324,0.425,0.528,0.757,1.076,1.251,1.832,2.459,3.379,4.618,6.144,8.227,11.432
Angola,100,0,0,0,0,0,0,0,0,0,0,0,0.001,0.002,0.003,0.003,0.003,0.002,0.006,0,0.004,0.007,0.007,0.008,0.009,0.011,0.013,0.016,0.019,0.022,0.027,0.036,0.046,0.067,0.096,0.116,0.17,0.233,0.326,0.454,0.618,0.846
Antigua and Barbuda,0,1.54,1.68,1.82,1.98,2.15,2.34,2.55,2.77,3.01,3.27,3.553,3.862,4.185,4.477,4.79,4.354,3.966,3.607,3.274,3.494,3.731,3.632,3.543,3.673,3.73,3.589,3.452,3.32,3.257,3.222,3.179,3.091,2.986,2.898,2.831,2.775,2.72,2.654,2.582,2.517,2.46
Antigua and Barbuda,5,1.18,1.31,1.45,1.6,1.77,1.95,2.16,2.39,2.64,2.92,3.229,3.57,3.931,4.362,4.838,4.373,3.951,3.575,3.228,3.463,3.717,3.582,3.45,3.449,3.668,3.724,3.585,3.448,3.316,3.254,3.218,3.176,3.09,2.985,2.896,2.828,2.771,2.72,2.653,2.581,2.516
Antigua and Barbuda,10,0.88,0.99,1.11,1.24,1.4,1.57,1.76,1.98,2.22,2.49,2.802,3.147,3.529,4.079,4.713,4.251,3.835,3.459,3.126,3.264,3.406,3.608,3.827,3.569,3.445,3.664,3.72,3.582,3.447,3.314,3.252,3.216,3.175,3.088,2.983,2.895,2.827,2.77,2.719,2.652,2.581
Antigua and Barbuda,15,0.59,0.67,0.76,0.85,0.97,1.09,1.23,1.4,1.58,1.78,2.016,2.279,2.564,3.002,3.51,3.324,3.146,2.978,2.82,2.89,2.951,3.281,3.652,3.844,3.563,3.44,3.657,3.714,3.577,3.441,3.31,3.249,3.214,3.171,3.084,2.981,2.893,2.825,2.77,2.719,2.651
Antigua and Barbuda,20,0.49,0.55,0.62,0.69,0.77,0.86,0.97,1.08,1.21,1.36,1.521,1.703,1.901,2.173,2.494,2.617,2.746,2.88,3.024,2.942,2.869,3.084,3.316,3.661,3.827,3.548,3.427,3.645,3.703,3.566,3.432,3.301,3.241,3.205,3.166,3.079,2.976,2.89,2.821,2.765,2.714
Antigua and Barbuda,25,0.74,0.79,0.83,0.88,0.93,0.99,1.04,1.1,1.17,1.24,1.307,1.383,1.46,1.473,1.478,1.738,2.041,2.394,2.807,2.867,2.925,3.09,3.259,3.393,3.643,3.808,3.531,3.413,3.63,3.69,3.555,3.422,3.294,3.232,3.2,3.158,3.074,2.971,2.885,2.817,2.761
Antigua and Barbuda,30,1.72,1.69,1.66,1.63,1.6,1.57,1.54,1.52,1.49,1.47,1.44,1.415,1.386,1.175,0.998,1.248,1.573,1.977,2.481,2.778,3.11,3.173,3.245,3.328,3.375,3.626,3.792,3.518,3.4,3.618,3.676,3.544,3.413,3.285,3.226,3.192,3.151,3.068,2.966,2.88,2.812
Antigua and Barbuda,35,0.71,0.74,0.78,0.81,0.85,0.89,0.93,0.97,1.02,1.06,1.111,1.162,1.208,1.178,1.148,1.304,1.475,1.679,1.904,2.399,3.019,3.101,3.183,3.24,3.306,3.355,3.604,3.77,3.499,3.384,3.601,3.661,3.53,3.399,3.272,3.215,3.183,3.143,3.061,2.958,2.872
Antigua and Barbuda,40,0.75,0.78,0.81,0.85,0.88,0.92,0.96,1,1.04,1.08,1.126,1.173,1.217,1.174,1.135,1.232,1.337,1.447,1.576,1.967,2.456,2.802,3.199,3.218,3.209,3.278,3.328,3.576,3.742,3.475,3.361,3.579,3.643,3.511,3.383,3.259,3.202,3.171,3.132,3.052,2.949
Antigua and Barbuda,45,0.62,0.65,0.69,0.73,0.77,0.82,0.87,0.92,0.97,1.03,1.09,1.154,1.224,1.239,1.254,1.247,1.24,1.234,1.224,1.547,1.954,2.391,2.925,3.235,3.17,3.164,3.235,3.287,3.534,3.701,3.44,3.329,3.549,3.612,3.485,3.36,3.237,3.182,3.153,3.115,3.035
Antigua and Barbuda,50,0.29,0.32,0.35,0.39,0.43,0.47,0.52,0.58,0.64,0.71,0.784,0.867,0.953,1.06,1.177,1.117,1.062,1.007,0.958,1.185,1.478,1.893,2.425,2.899,3.159,3.098,3.096,3.169,3.224,3.472,3.639,3.387,3.282,3.501,3.566,3.445,3.324,3.204,3.152,3.125,3.088
Antigua and Barbuda,55,0.06,0.08,0.09,0.11,0.13,0.16,0.2,0.24,0.29,0.35,0.421,0.509,0.618,0.856,1.187,1.088,0.999,0.918,0.841,0.933,1.027,1.347,1.761,2.301,2.786,3.041,2.99,2.994,3.071,3.131,3.377,3.547,3.307,3.209,3.431,3.5,3.384,3.269,3.154,3.105,3.082
Antigua and Barbuda,60,0.04,0.05,0.06,0.07,0.09,0.11,0.13,0.16,0.2,0.24,0.3,0.368,0.449,0.634,0.895,0.871,0.848,0.824,0.803,0.812,0.823,1.069,1.397,1.721,2.167,2.631,2.881,2.843,2.855,2.937,3.003,3.248,3.42,3.199,3.112,3.332,3.407,3.301,3.193,3.086,3.04
Antigua and Barbuda,65,0.04,0.05,0.05,0.06,0.08,0.09,0.1,0.12,0.15,0.17,0.204,0.241,0.28,0.363,0.467,0.531,0.606,0.69,0.786,0.742,0.696,0.866,1.073,1.325,1.578,1.995,2.437,2.677,2.653,2.675,2.765,2.839,3.081,3.259,3.057,2.982,3.205,3.284,3.188,3.091,2.993
Antigua and Barbuda,70,0.05,0.05,0.06,0.07,0.08,0.09,0.09,0.11,0.12,0.13,0.147,0.164,0.181,0.198,0.221,0.287,0.372,0.488,0.633,0.605,0.578,0.641,0.712,0.915,1.163,1.395,1.776,2.181,2.412,2.405,2.44,2.537,2.62,2.859,3.04,2.865,2.807,3.027,3.112,3.03,2.945
Antigua and Barbuda,75,0.02,0.02,0.03,0.03,0.04,0.04,0.05,0.05,0.06,0.07,0.084,0.097,0.112,0.142,0.178,0.226,0.288,0.366,0.469,0.467,0.465,0.504,0.545,0.589,0.741,0.953,1.156,1.483,1.84,2.053,2.067,2.116,2.221,2.313,2.547,2.727,2.587,2.549,2.764,2.853,2.79
Antigua and Barbuda,80,0.02,0.02,0.02,0.02,0.03,0.03,0.03,0.04,0.04,0.05,0.055,0.062,0.073,0.092,0.118,0.139,0.164,0.195,0.232,0.266,0.305,0.324,0.344,0.379,0.418,0.537,0.698,0.858,1.115,1.403,1.588,1.62,1.684,1.791,1.889,2.104,2.279,2.182,2.167,2.367,2.46
Antigua and Barbuda,85,4.96,2.98,1.79,1.07,0.64,0.39,0.23,0.14,0.08,0.05,0.03,0.018,0.02,0.027,0.037,0.051,0.062,0.078,0.096,0.122,0.144,0.169,0.178,0.194,0.217,0.245,0.32,0.426,0.534,0.708,0.908,1.049,1.094,1.159,1.258,1.349,1.528,1.678,1.628,1.635,1.805
Antigua and Barbuda,90,0.11,0.09,0.07,0.05,0.04,0.03,0.02,0.02,0.01,0.01,0.009,0.007,0.004,0.005,0.007,0.011,0.015,0.021,0.027,0.036,0.046,0.058,0.067,0.073,0.081,0.091,0.106,0.142,0.194,0.25,0.342,0.453,0.539,0.579,0.63,0.701,0.77,0.892,0.998,0.985,1.005
Antigua and Barbuda,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0.003,0.005,0.007,0.009,0.013,0.015,0.019,0.02,0.02,0.023,0.029,0.039,0.057,0.077,0.11,0.152,0.188,0.21,0.235,0.272,0.308,0.369,0.424,0.431
Antigua and Barbuda,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.002,0.002,0.003,0.003,0.003,0.003,0.004,0.005,0.007,0.01,0.014,0.021,0.03,0.039,0.046,0.055,0.066,0.078,0.097,0.117
Argentina,0,481.19,518.18,558.02,600.91,647.11,696.86,750.43,808.12,870.24,937.14,1009.182,1086.763,1140.402,1185.65,1255.057,1421.067,1664.346,1672.421,1755.067,1819.734,1784.679,1811.375,1836.187,1891.834,1903.426,1885.501,1867.24,1839.867,1815.136,1786.491,1758.734,1726.401,1688.685,1652.172,1614.854,1580.908,1545.622,1512.573,1478.635,1441.434,1407.599
Argentina,5,230.06,263.02,300.69,343.76,393,449.29,513.65,587.22,671.34,767.5,877.432,1003.114,1076.845,1131.751,1177.621,1244.377,1399.917,1657.928,1665.72,1748.287,1805.707,1779.644,1805.9,1833.101,1889.129,1900.996,1883.347,1865.313,1838.153,1813.619,1785.123,1757.513,1725.291,1687.683,1651.26,1614.031,1580.15,1544.929,1511.941,1478.05,1440.909
Argentina,10,288.88,319.88,354.21,392.23,434.32,480.93,532.55,589.7,652.99,723.07,800.669,886.598,1006.157,1079.129,1134.54,1173.579,1231.878,1398.356,1654.234,1661.319,1732.684,1802.547,1776.733,1803.86,1831.221,1887.338,1899.349,1881.851,1863.959,1836.948,1812.556,1784.186,1756.695,1724.558,1687.035,1650.679,1613.512,1579.675,1544.497,1511.55,1477.698
Argentina,15,529.34,550.68,572.88,595.98,620.01,645,671.01,698.06,726.2,755.48,785.938,817.624,892.446,1010.588,1083.888,1129.358,1166.687,1230.182,1393.638,1641.428,1633.791,1710.634,1796.869,1772.868,1799.76,1827.216,1883.502,1895.796,1878.563,1861.03,1834.432,1810.406,1782.341,1755.131,1723.216,1685.882,1649.689,1612.663,1578.945,1543.87,1511.017
Argentina,20,575.52,593.14,611.31,630.03,649.33,669.22,689.72,710.84,732.62,755.06,778.182,802.017,822.862,896.078,1014.144,1084.954,1096.847,1161.925,1223.26,1372.437,1605.014,1603.933,1680.853,1787.282,1762.738,1789.871,1817.925,1874.708,1887.603,1871.237,1854.71,1828.998,1805.721,1778.342,1751.658,1720.215,1683.294,1647.466,1610.745,1577.3,1542.473
Argentina,25,329.94,357.04,386.36,418.09,452.42,489.58,529.78,573.29,620.37,671.31,726.439,786.095,803.525,823.47,896.732,1011.783,1046.797,1090.211,1154.304,1199.123,1338.935,1574.838,1573.057,1670.208,1775.21,1751.291,1779.023,1807.795,1864.992,1878.727,1863.509,1847.945,1823.122,1800.65,1773.889,1747.753,1716.819,1680.32,1644.88,1608.518,1575.369
Argentina,30,221.56,246.85,275.03,306.43,341.41,380.38,423.8,472.18,526.08,586.14,653.051,727.6,782.954,799.677,819.903,887.564,975.43,1038.677,1082.565,1132.778,1178.834,1325.045,1546.118,1562.516,1658.744,1763.359,1740.387,1768.799,1798.165,1855.928,1870.629,1856.356,1841.649,1817.628,1795.785,1769.566,1743.952,1713.453,1677.339,1642.282,1606.246
Argentina,35,393.04,411.36,430.53,450.59,471.59,493.57,516.58,540.65,565.85,592.22,619.825,648.713,720.5,774.819,790.947,808.204,852.568,963.764,1029.127,1061.353,1115.057,1165.185,1311.913,1533.678,1550.297,1646.23,1750.868,1729.019,1758.107,1788.238,1846.75,1862.311,1848.956,1835.085,1811.769,1790.521,1764.88,1739.74,1709.678,1674.018,1639.317
Argentina,40,329.85,348.76,368.75,389.88,412.23,435.86,460.84,487.25,515.18,544.7,575.923,608.932,637.099,707.951,759.844,774.135,772.633,836.977,948.06,1005.492,1041.079,1098.461,1150.492,1297.799,1518.156,1535.309,1631.296,1736.16,1715.581,1745.587,1776.735,1835.991,1852.5,1840.181,1827.128,1804.568,1784.035,1759.017,1734.418,1704.913,1669.74
Argentina,45,210.72,230.18,251.44,274.67,300.03,327.75,358.02,391.08,427.21,466.66,509.765,556.848,589.53,618.593,686.06,735.247,748.002,750.05,813.888,918.582,979.575,1018.646,1077.806,1131.592,1278.269,1496.379,1514.678,1610.947,1716.085,1697.352,1728.712,1761.085,1821.265,1839.013,1827.889,1815.889,1794.375,1774.725,1750.526,1726.722,1697.914
Argentina,50,100.23,115.61,133.35,153.82,177.42,204.65,236.06,272.29,314.08,362.29,417.887,482.022,527.939,560.805,588.256,652.107,699.607,714.043,717.369,780.075,883.768,946.834,987.932,1048.597,1103.469,1248.176,1463.376,1483.644,1580.355,1686.069,1670.243,1703.487,1737.659,1799.202,1818.499,1809.072,1798.669,1778.615,1760.273,1737.377,1714.702
Argentina,55,84.55,97.01,111.3,127.7,146.52,168.11,192.88,221.3,253.9,291.31,334.234,383.48,444.129,487.465,517.531,544.125,605.261,652.127,666.73,672.545,734.639,836.422,899.824,942.417,1003.393,1058.612,1200.751,1411.742,1435.172,1532.794,1639.656,1628.241,1664.432,1701.361,1764.623,1786.239,1779.457,1771.402,1753.592,1737.392,1716.425
Argentina,60,53.38,62.34,72.81,85.03,99.3,115.96,135.43,158.16,184.7,215.7,251.901,294.179,339.856,393.156,431.204,460.04,486.517,544.825,588.483,604.673,613.478,673.968,771.384,833.869,877.065,937.898,994.067,1132.729,1337.659,1365.761,1464.926,1573.336,1568.245,1608.543,1648.793,1714.297,1739.156,1735.987,1731.193,1716.732,1703.48
Argentina,65,15.22,19.31,24.51,31.1,39.47,50.09,63.57,80.67,102.38,129.92,164.88,209.243,247.04,283.359,328.534,362.881,390.2,416.668,468.355,509.199,527.063,538.531,595.602,685.959,745.751,789.848,850.623,907.9,1041.597,1238.201,1272.518,1373.349,1483.601,1486.485,1531.164,1575.38,1643.435,1672.274,1673.741,1673.394,1663.28
Argentina,70,6.17,8.12,10.68,14.06,18.5,24.34,32.03,42.15,55.47,72.99,96.058,126.408,163.116,189.824,220.046,256.366,284.787,309.419,332.165,376.87,414.143,432.95,446.618,498.431,578.876,635.952,680.478,740.194,797.874,924.247,1109.135,1150.282,1252.194,1363,1374.257,1423.432,1471.594,1541.984,1575.298,1582.488,1587.634
Argentina,75,3.51,4.57,5.96,7.76,10.11,13.18,17.17,22.37,29.14,37.97,49.466,64.447,86.976,111.904,131.978,153.587,179.588,201.501,220.209,239.405,276.121,307.828,326.417,341.298,385.738,454.799,506.716,549.616,606.188,662.381,777.56,945.438,992.91,1092.726,1200.404,1220.199,1272.601,1324.298,1395.815,1433.548,1447.512
Argentina,80,4.4,5.17,6.09,7.17,8.44,9.93,11.68,13.75,16.19,19.05,22.42,26.387,35.537,46.813,60.742,72.479,85.254,102.078,116.679,133.053,148.021,174.265,198.259,214.327,228.228,263.562,316.812,359.61,397.733,447.265,498.111,596.116,738.526,788.258,879.617,978.312,1004.804,1058.532,1111.556,1181.104,1222.838
Argentina,85,1.19,1.43,1.72,2.06,2.48,2.98,3.58,4.3,5.17,6.21,7.457,8.96,10.95,12.843,17.063,22.613,27.528,34.222,43.216,53.141,62.604,71.858,87.168,102.058,113.405,124.379,147.3,181.369,211.339,240.016,277.082,317.207,390.135,494.894,539.281,613.104,692.585,722.414,771.807,820.674,883.206
Argentina,90,0.26,0.32,0.38,0.46,0.56,0.68,0.82,0.99,1.2,1.45,1.76,2.129,2.665,2.591,3.042,4.171,5.695,7.535,10.199,13.129,16.897,20.799,24.9,31.455,38.29,44.162,49.902,60.792,77.32,93.158,109.425,131.077,155.796,198.002,258.653,289.506,336.644,389.053,414.42,451.214,489.252
Argentina,95,0.02,0.02,0.03,0.04,0.05,0.07,0.09,0.12,0.15,0.2,0.265,0.348,0.438,0.4,0.387,0.474,0.674,1.026,1.522,1.8,2.456,3.344,4.345,5.483,7.286,9.257,11.022,12.833,16.217,21.436,26.887,33.066,41.566,51.573,68.166,92.346,106.654,128.056,152.493,167.012,187.15
Argentina,100,0,0,0,0,0,0,0.01,0.01,0.01,0.02,0.027,0.038,0.052,0.046,0.041,0.041,0.052,0.082,0.143,0.145,0.18,0.258,0.374,0.518,0.695,0.955,1.247,1.527,1.836,2.379,3.248,4.285,5.56,7.325,9.533,13.074,18.382,22.61,28.215,35.032,40.566
Armenia,0,0.48,0.79,1.3,2.16,3.57,5.9,9.76,16.15,26.7,44.16,73.041,120.801,165.326,178.1,149.726,153.848,166.805,189.047,197.356,149.087,104.766,100.423,107.368,114.129,107.883,93.979,81.923,76.761,78.127,80.232,78.174,72.524,66.536,62.917,61.868,61.687,60.282,57.158,53.408,50.359,48.395
Armenia,5,1.18,1.72,2.51,3.67,5.34,7.79,11.36,16.55,24.13,35.18,51.278,74.751,123.961,169.161,184.216,156.282,155.03,164.006,182.865,173.444,140.448,102.003,94.094,106.302,113.643,107.437,93.581,81.56,76.42,77.799,79.909,77.864,72.227,66.251,62.638,61.593,61.415,60.014,56.891,53.145,50.099
Armenia,10,"26,828.77","15,237.68","8,654.40","4,915.36","2,791.73","1,585.59",900.55,511.48,290.5,164.99,93.709,53.223,77.35,127.499,175.503,186.791,156.783,155.614,159.103,153.626,164.66,133.363,97.628,93.286,105.888,113.233,107.047,93.217,81.22,76.094,77.477,79.594,77.556,71.927,65.959,62.352,61.309,61.133,59.734,56.615,52.872
Armenia,15,7.54,9.5,11.97,15.09,19.01,23.95,30.17,38.01,47.89,60.34,76.022,95.781,55.492,79.886,132.443,175.143,184.001,154.182,144.168,124.431,143.094,150.357,121.279,96.691,91.231,103.806,111.156,105.014,91.239,79.287,74.186,75.581,77.708,75.686,70.075,64.122,60.525,59.489,59.317,57.924,54.81
Armenia,20,106.66,103.67,100.75,97.92,95.16,92.49,89.89,87.36,84.9,82.52,80.196,77.941,98.012,57.474,83.053,133.049,177.309,172.345,140.712,106.379,111.027,127.722,130.873,114.919,92.927,87.539,100.088,107.443,101.363,87.673,75.787,70.726,72.142,74.283,72.284,66.7,60.769,57.185,56.16,55.996,54.61
Armenia,25,0.01,0.03,0.06,0.13,0.29,0.64,1.44,3.22,7.21,16.18,36.272,81.33,80.046,99.709,60.133,87.023,127.026,166.526,161.738,102.637,91.122,100.884,112.3,129.253,111.248,89.385,84.04,96.565,103.92,97.89,84.272,72.444,67.415,68.844,70.997,69.016,63.454,57.544,53.975,52.955,52.797
Armenia,30,0.04,0.07,0.14,0.26,0.48,0.89,1.66,3.09,5.74,10.68,19.875,36.978,82.641,81.879,102.345,63.213,87.898,124.318,161.05,127.202,86.108,84.299,90.636,110.736,126.226,108.339,86.605,81.306,93.804,101.16,95.182,81.635,69.864,64.87,66.311,68.475,66.512,60.97,55.077,51.522,50.509
Armenia,35,"2,343.13","1,521.87",988.46,642,416.98,270.83,175.91,114.25,74.21,48.2,31.304,20.332,37.927,83.572,84.393,103.895,57.519,84.976,120.262,131.209,111.503,81.259,77.275,89.105,108.316,123.738,106.009,84.443,79.208,91.674,99.035,93.123,79.667,67.969,63.013,64.471,66.647,64.702,59.188,53.32,49.778
Armenia,40,55.96,53.08,50.35,47.76,45.3,42.97,40.76,38.66,36.67,34.78,32.994,31.296,20.76,38.449,85.026,84.501,100.46,56.424,80.835,98.347,116.019,103.705,76.015,75.5,86.905,105.943,121.266,103.807,82.523,77.395,89.816,97.186,91.382,78.07,66.483,61.589,63.069,65.262,63.349,57.875,52.042
Armenia,45,9.72,10.85,12.11,13.51,15.08,16.83,18.78,20.95,23.38,26.09,29.117,32.492,31.042,20.917,39.145,84.251,82.292,97.649,53.643,64.863,86.695,108.09,94.968,73.578,73.107,84.35,103.118,118.297,101.29,80.476,75.53,87.88,95.265,89.638,76.553,65.143,60.346,61.86,64.078,62.214,56.804
Armenia,50,2.53,3.15,3.93,4.89,6.09,7.58,9.43,11.74,14.62,18.2,22.657,28.207,31.74,30.381,21.15,38.697,83.64,79.768,92.895,42.547,55.528,78.961,98.481,90.72,70.401,70.074,81.102,99.483,114.441,98.129,78.035,73.359,85.599,93.016,87.643,74.895,63.754,59.094,60.652,62.91,61.117
Armenia,55,16.01,16.44,16.89,17.34,17.8,18.28,18.77,19.28,19.79,20.32,20.87,21.43,26.948,30.382,29.633,20.916,39.968,79.548,74.951,81.047,35.459,52.552,69.208,92.163,85.257,66.284,66.199,76.938,94.759,109.413,94.081,74.983,70.683,82.776,90.217,85.194,72.917,62.139,57.672,59.292,61.592
Armenia,60,635.67,461.64,335.25,243.47,176.81,128.4,93.25,67.72,49.18,35.72,25.937,18.836,19.663,24.802,28.536,28.352,19.512,36.996,72.041,62.837,70.024,31.925,47.84,62.364,84.196,78.225,61.081,61.317,71.645,88.714,102.958,88.908,71.136,67.336,79.212,86.67,82.106,70.445,60.151,55.937,57.631
Armenia,65,7.05,7.82,8.66,9.61,10.65,11.81,13.09,14.51,16.09,17.84,19.777,21.926,16.267,17.134,22.071,25.1,24.42,17.203,31.524,59.428,50.933,60.644,27.231,41.189,54.592,74.254,69.484,54.623,55.219,64.993,81.064,94.729,82.316,66.246,63.08,74.63,82.064,78.059,67.201,57.549,53.663
Armenia,70,8.19,8.67,9.17,9.71,10.27,10.87,11.5,12.16,12.87,13.62,14.41,15.247,17.267,13.15,14.179,17.985,20.91,20.136,13.454,23.658,45.899,39.951,48.821,21.959,33.796,45.275,62.249,58.837,46.691,47.665,56.655,71.363,84.188,73.801,59.898,57.481,68.496,75.793,72.481,62.676,53.888
Armenia,75,2.76,3.09,3.46,3.88,4.34,4.86,5.44,6.09,6.82,7.63,8.546,9.567,10.48,12.153,9.613,10.556,13.711,15.403,14.036,9.214,16.538,32.27,27.569,34.958,15.945,24.953,33.979,47.47,45.547,36.684,38.007,45.862,58.63,70.151,62.346,51.229,49.703,59.823,66.776,64.328,55.996
