"Country","age","1900","1905","1910","1915","1920","1925","1930","1935","1940","1945","1950","1955","1960","1965","1970","1975","1980","1985","1990","1995","2000","2005","2010","2015","2020","2025","2030","2035","2040","2045","2050","2055","2060","2065","2070","2075","2080","2085","2090","2095","2100"
"Somalia",25,"47.08","50.02","53.14","56.45","59.97","63.71","67.68","71.90","76.39","81.15",86.215,91.592,97.993,115.465,122.484,142.6,223.792,239.628,265.45,281.976,322.851,352.647,386.944,465.653,582.562,737.584,851.814,980.062,1093.107,1260.031,1385.262,1514.911,1619.916,1732.934,1831.01,1916.842,1976.725,2013.792,2035.741,2047.789,2041.996
"Somalia",30,"39.47","42.15","45.02","48.08","51.35","54.84","58.57","62.55","66.80","71.35",76.2,81.382,86.703,93.117,110.383,117.327,186.116,203.732,220.043,228.749,272.312,312.441,328.255,360.873,438.18,557.301,710.233,823.654,951.171,1064.021,1230.159,1355.502,1485.283,1590.77,1704.226,1802.936,1889.513,1950.319,1988.385,2011.287,2024.24
"Somalia",35,"33.68","36.06","38.60","41.32","44.23","47.35","50.69","54.26","58.09","62.19",66.569,71.262,76.398,81.758,88.367,105.05,152.797,168.436,184.547,188.233,219.626,261.812,291.19,306.089,338.664,417.385,534.445,684.975,797.397,923.951,1036.391,1201.506,1326.701,1456.422,1562.259,1676.075,1775.374,1862.718,1924.473,1963.59,1987.568
"Somalia",40,"27.14","29.24","31.51","33.96","36.60","39.44","42.50","45.80","49.36","53.19",57.317,61.767,66.428,71.563,77.057,83.567,132.694,136.989,150.717,157.071,179.891,210.089,242.905,271.005,287.958,322.014,399.192,513.951,661.768,772.886,898.096,1009.827,1173.401,1298.066,1427.338,1533.291,1647.232,1746.961,1834.913,1897.568,1937.761
"Somalia",45,"21.99","23.82","25.79","27.94","30.26","32.77","35.49","38.44","41.63","45.08",48.829,52.884,57.267,61.894,67.071,72.48,105.38,116.901,120.91,126.901,149.638,171.653,195.091,225.486,255.834,273.99,307.566,383.021,495.207,639.898,749.242,872.628,983.069,1144.436,1267.977,1396.294,1501.91,1615.53,1715.322,1803.623,1867.019
"Somalia",50,"17.95","19.50","21.18","23.00","24.98","27.13","29.47","32.01","34.76","37.76",41.009,44.54,48.5,52.801,57.405,62.445,91.029,90.356,101.497,100.025,119.861,141.713,159.296,180.086,212.242,242.562,260.556,293.428,366.724,475.691,616.383,723.242,843.943,952.329,1110.445,1232.147,1358.743,1463.447,1576.189,1675.679,1764.041
"Somalia",55,"14.00","15.27","16.65","18.17","19.81","21.61","23.58","25.72","28.05","30.60",33.379,36.41,39.824,43.655,47.86,52.305,77.305,76.827,76.537,82.595,92.886,111.707,130.093,145.859,167.542,198.815,227.999,245.614,277.393,347.733,452.294,587.493,690.686,807.425,912.647,1066.036,1184.813,1308.649,1411.755,1523.053,1621.794
"Somalia",60,"8.75","9.73","10.82","12.04","13.39","14.90","16.57","18.43","20.50","22.81",25.369,28.219,31.092,34.324,37.992,41.973,61.943,62.707,63.126,59.619,74.443,84.111,100.29,116.575,132.496,153.191,182.48,209.984,226.856,256.918,322.961,421.188,548.409,646.116,756.887,857.356,1003.639,1117.851,1237.451,1338.154,1447.07
"Somalia",65,"5.32","6.00","6.76","7.61","8.58","9.66","10.89","12.27","13.82","15.57",17.547,19.77,22.313,24.924,27.866,31.241,46.276,46.919,48.647,46.679,50.95,64.033,71.93,85.881,101.195,115.784,134.44,160.812,185.732,201.288,228.634,288.289,377.087,492.405,581.713,683.474,776.529,911.814,1018.905,1132.049,1228.648
"Somalia",70,"1.86","2.20","2.61","3.09","3.66","4.34","5.14","6.08","7.21","8.54",10.111,11.976,13.788,15.872,18.081,20.646,30.813,31.815,33.103,32.865,36.58,40.307,50.552,56.825,68.858,81.758,94.02,109.721,131.859,152.928,166.331,189.61,239.98,315.096,413.022,489.966,578.15,659.751,778.471,874.74,977.369
"Somalia",75,"0.55","0.68","0.84","1.04","1.28","1.59","1.96","2.42","3.00","3.70",4.577,5.658,6.924,8.212,9.713,11.358,17.127,18.138,19.271,19.235,22.35,25.191,27.772,35.064,40.086,49.013,58.551,67.736,79.489,96.026,111.884,122.234,139.986,178.052,234.976,309.799,369.724,438.992,504.489,600.244,680.207
"Somalia",80,"0.01","0.02","0.03","0.05","0.08","0.13","0.20","0.31","0.49","0.78",1.223,1.926,2.489,3.169,3.908,4.808,7.352,8.067,8.827,9.035,10.664,12.601,14.236,15.741,20.311,23.455,28.871,34.721,40.419,47.71,57.945,67.874,74.555,85.886,109.916,146.137,194.184,233.629,280.059,325.619,392.083
"Somalia",85,"0.25","0.26","0.26","0.27","0.28","0.29","0.30","0.30","0.31","0.32",0.333,0.343,0.577,0.789,1.057,1.379,2.018,2.634,2.974,3.163,3.712,4.477,5.345,6.086,6.851,8.935,10.379,12.857,15.556,18.211,21.609,26.384,31.082,34.352,39.828,51.4,68.956,92.495,112.598,137.028,161.808
"Somalia",90,"0.06","0.06","0.06","0.06","0.06","0.06","0.06","0.06","0.06","0.06",0.057,0.057,0.064,0.116,0.168,0.24,0.33,0.503,0.673,0.739,0.868,1.044,1.285,1.551,1.799,2.038,2.669,3.117,3.883,4.721,5.55,6.619,8.125,9.628,10.707,12.522,16.315,22.106,30.05,37.252,46.189
"Somalia",95,"0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01",0.006,0.006,0.006,0.009,0.015,0.021,0.034,0.049,0.077,0.099,0.123,0.147,0.181,0.226,0.276,0.322,0.368,0.484,0.567,0.709,0.865,1.021,1.224,1.509,1.8,2.018,2.383,3.134,4.306,5.974,7.559
"Somalia",100,"0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",0,0,0,0.001,0.001,0.001,0.002,0.003,0.004,0.006,0.009,0.012,0.015,0.02,0.025,0.031,0.036,0.041,0.054,0.063,0.079,0.096,0.114,0.136,0.168,0.201,0.228,0.269,0.353,0.49,0.689
"South Africa",0,"119.56","147.99","183.19","226.76","280.68","347.43","430.06","532.33","658.93","815.63",1009.599,1249.697,1410.728,1582.279,1758.446,1983.499,2191.539,2540.243,2685.044,2529.224,2402.378,2439.542,2726.73,2879.55,2845.952,2493.358,2265.455,2112.688,2073.121,1974.701,1838.179,1684.212,1542.21,1428.974,1335.383,1251.014,1165.899,1079.586,1000.871,932.684,872.509
"South Africa",5,"341.42","374.03","409.75","448.88","491.75","538.71","590.16","646.52","708.26","775.90",849.999,931.175,1169.716,1332.055,1507.083,1694.537,1929.643,2149.9,2498.492,2650.675,2501.847,2376.141,2418.821,2720.924,2877.308,2843.205,2492.012,2264.794,2111.99,2073.333,1975.963,1840.353,1687.16,1545.77,1432.954,1339.685,1255.56,1170.65,1084.496,1005.923,937.85
"South Africa",10,"255.94","284.69","316.66","352.23","391.79","435.79","484.73","539.17","599.72","667.08",741.999,825.333,909.092,1145.696,1309.013,1487.552,1675.446,1911.813,2128.835,2482.926,2641.477,2508.029,2380.157,2425.065,2721.342,2876.641,2842.366,2491.718,2264.503,2112.301,2074.061,1977.093,1841.86,1688.994,1547.859,1435.226,1342.096,1258.083,1173.269,1087.206,1008.705
"South Africa",15,"216.69","241.85","269.93","301.27","336.25","375.29","418.87","467.51","521.79","582.38",650.001,725.475,810.049,895.322,1131.127,1296.311,1473.34,1663.262,1894.81,2128.191,2485.844,2650.559,2519.856,2408.505,2440.831,2732.093,2884.63,2848.701,2496.775,2270.282,2118.761,2080.89,1984.309,1849.446,1696.885,1556.005,1443.564,1350.585,1266.694,1181.984,1096.02
"South Africa",20,"238.94","261.09","285.31","311.76","340.67","372.27","406.79","444.51","485.73","530.78",580,633.786,710.038,799.668,888.037,1120.689,1280.804,1462.093,1643.882,1922.101,2141.425,2478.972,2663.857,2555.762,2447.27,2469.355,2753.326,2900.972,2860.553,2510.601,2285.754,2135.34,2098.111,2002.178,1867.941,1715.924,1575.491,1463.406,1370.687,1287.025,1202.535
"South Africa",25,"188.35","208.07","229.87","253.95","280.54","309.93","342.39","378.26","417.88","461.65",510,563.419,617.806,701.333,794.36,881.478,1103.844,1269.742,1439.382,1693.542,1929.221,2127.23,2470.363,2664.684,2588.762,2471.189,2487.617,2765.21,2907.271,2869.21,2523.504,2301.375,2152.852,2116.72,2021.924,1888.743,1737.67,1598.041,1486.56,1394.326,1311.087
"South Africa",30,"289.63","304.00","319.08","334.91","351.52","368.96","387.26","406.47","426.63","447.79",470,493.313,546.597,607.648,692.716,786.67,865.12,1090.869,1245.78,1489.65,1686.687,1893.489,2061.972,2408.916,2664.079,2584.481,2467.597,2482.96,2755.372,2899.561,2865.519,2525.551,2307.209,2161.341,2126.764,2033.562,1901.915,1752.272,1613.809,1503.262,1411.784
"South Africa",35,"101.64","116.42","133.34","152.73","174.94","200.37","229.50","262.87","301.09","344.86",395,452.429,476.069,534.199,597.817,682.001,767.77,850.761,1066.858,1286.024,1466.629,1603.415,1779.14,1962.629,2377.613,2625.907,2551.555,2439.852,2456.342,2729.237,2876.249,2846.776,2514.02,2300.471,2158.024,2125.398,2034.296,1904.754,1757.046,1620.236,1510.997
"South Africa",40,"162.04","175.01","189.02","204.15","220.49","238.14","257.21","277.80","300.04","324.06",350,378.019,433.869,461.22,521.234,583.704,661.165,749.092,828.67,1091.417,1251.078,1365.125,1496.604,1708.628,1917.268,2320.508,2567.007,2499.997,2394.867,2416.521,2689.532,2838.921,2814.36,2490.032,2282.192,2143.773,2113.481,2025.028,1898.153,1752.962,1618.323
"South Africa",45,"40.41","48.95","59.30","71.84","87.02","105.42","127.70","154.70","187.40","227.01",275,333.133,360.462,416.89,445.186,504.563,562.309,640.427,726.471,846.456,1054.155,1168.999,1282.036,1460.528,1655.021,1858.307,2252.555,2496.883,2436.895,2340.338,2366.757,2638.568,2789.675,2770.022,2455.188,2253.74,2119.92,2092.325,2006.986,1883.371,1741.316
"South Africa",50,"174.22","180.63","187.27","194.16","201.30","208.70","216.37","224.33","232.58","241.13",250,259.193,314.524,342.514,397.548,425.972,481.333,539.108,616.156,738.909,808.504,985.506,1098.637,1247.382,1401.326,1589.81,1788.962,2172.701,2413.38,2361.384,2273.409,2304,2573.243,2725.449,2711.13,2407.404,2213.563,2085.31,2060.924,1979.451,1859.962
"South Africa",55,"46.71","54.03","62.48","72.26","83.58","96.66","111.79","129.29","149.53","172.93",200.001,231.308,240.368,293.335,320.806,373.552,399.959,454.238,511.862,622.337,698.177,751.955,914.845,1061.125,1183.834,1332.058,1514.552,1708.057,2078.637,2314.43,2270.304,2190.961,2225.387,2490.516,2643.396,2634.864,2344.488,2159.917,2038.456,2017.949,1941.311
"South Africa",60,"156.90","158.81","160.73","162.68","164.65","166.65","168.67","170.72","172.78","174.88",177,179.146,207.882,217.36,266.576,292.79,341.372,367.713,421.529,509.593,581.081,635.737,681.989,868.507,990.31,1107.069,1248.485,1422.769,1608.235,1961.971,2190.341,2154.381,2084.629,2122.99,2382.269,2535.119,2533.454,2260.069,2087.27,1974.496,1958.971
"South Africa",65,"24.94","29.35","34.53","40.64","47.82","56.28","66.23","77.93","91.71","107.92",127,149.451,151.999,177.554,186.899,230.531,254.232,298.684,326.404,400.45,458.035,507.872,555.653,629.227,784.77,897.228,1005.594,1137.072,1299.368,1473.155,1803.038,2019.666,1993.4,1935.818,1979.044,2229.003,2380.776,2387.93,2137.937,1981.342,1880.572
"South Africa",70,"22.29","25.48","29.13","33.30","38.07","43.52","49.75","56.87","65.02","74.32",84.964,97.128,115.007,117.878,138.716,147.306,182.911,203.782,244.611,285.459,335.393,373.603,417.923,478.957,535.895,670.746,769.287,865.137,981.787,1126.308,1282.684,1577.24,1775.327,1761.378,1720.373,1768.769,2003.326,2151.735,2170.093,1953.388,1819.774
"South Africa",75,"1.87","2.54","3.46","4.71","6.41","8.72","11.87","16.15","21.98","29.91",40.702,55.389,63.741,76.11,78.694,93.587,100.326,126.179,145.022,186.479,210.768,241.185,277.126,321.4,367.665,413.602,519.751,598.816,676.799,772.216,891.633,1022.469,1266.423,1436.737,1438.135,1417.07,1469.732,1679.306,1819.435,1850.582,1679.656
"South Africa",80,"1,170.88","810.20","560.62","387.92","268.42","185.74","128.52","88.93","61.54","42.58",29.463,20.387,27.836,32.301,38.849,40.561,48.697,52.968,69.649,86.933,107.979,120.465,145.161,174.4,202.849,233.82,264.692,334.929,388.907,443.296,511.057,596.743,692.497,868.853,1000.129,1015.657,1015.27,1068.394,1238.399,1360.781,1403.318
"South Africa",85,"2,546.21","1,532.90","922.86","555.59","334.49","201.37","121.23","72.99","43.94","26.45",15.926,9.588,6.572,8.977,10.427,12.562,13.144,15.95,18.495,26.622,31.023,39.411,47.917,61.739,75.492,88.863,103.72,119.026,152.842,180.263,209.36,246.289,293.782,348.848,448.971,529.928,551.695,565.508,610.138,724.736,815.713
"South Africa",90,"300.86","195.90","127.56","83.06","54.08","35.22","22.93","14.93","9.72","6.33",4.122,2.684,1.549,1.041,1.394,1.583,1.861,1.931,2.541,3.266,4.21,5.547,8.099,10.606,14.023,17.462,21.083,25.276,29.846,39.466,48.162,58.012,70.902,88.067,109.263,146.779,180.7,196.271,209.866,235.997,291.96
"South Africa",95,"2,262.21","1,008.30","449.41","200.31","89.28","39.79","17.74","7.91","3.52","1.57",0.7,0.312,0.186,0.102,0.064,0.08,0.084,0.095,0.103,0.156,0.19,0.344,0.557,0.799,1.026,1.386,1.798,2.266,2.839,3.51,4.89,6.311,8.057,10.469,13.878,18.345,26.222,34.364,39.733,45.173,53.966
"South Africa",100,"87.83","43.33","21.38","10.55","5.20","2.57","1.27","0.62","0.31","0.15",0.075,0.037,0.016,0.009,0.005,0.003,0.003,0.003,0.004,0.004,0.006,0.01,0.023,0.032,0.042,0.054,0.075,0.1,0.13,0.169,0.218,0.317,0.432,0.583,0.805,1.133,1.593,2.416,3.4,4.243,5.177
"South Sudan",0,"240.53","237.78","235.06","232.37","229.72","227.09","224.49","221.93","219.39","216.88",214.398,211.946,244.152,278.304,316.488,355.183,403.6,459.657,495.082,459.498,546.312,632.621,781.433,847.591,842.528,848.033,856.011,865.776,889.691,903.268,895.489,871.812,846.202,825.177,803.005,775.502,737.831,694.214,650.226,612.712,575.1
"South Sudan",5,"92.50","98.18","104.21","110.61","117.40","124.61","132.26","140.38","149.00","158.15",167.865,178.173,179.75,210.131,242.789,280.812,321.022,372.281,384.385,370.73,451.894,549.03,670.457,749.236,759.622,811.208,822.601,835.956,847.555,872.912,887.994,881.921,859.97,835.892,816.184,795.17,768.723,732.023,689.277,646.019,609.069
"South Sudan",10,"54.57","60.05","66.07","72.69","79.99","88.01","96.84","106.55","117.24","128.99",141.933,156.169,166.966,169.349,198.963,232.415,271.941,316.572,330.792,300.962,379.774,469.824,594.039,652.22,682.14,741.617,796.947,812.341,826.554,838.962,864.958,880.706,875.383,854.17,830.767,811.616,791.112,765.125,728.853,686.494,643.564
"South Sudan",15,"63.39","67.90","72.74","77.93","83.48","89.43","95.80","102.62","109.94","117.77",126.16,135.149,149.393,160.272,163.082,193.402,228.242,271.76,284.606,262.61,311.072,397.168,511.031,580.005,594.881,667.669,730.162,788.522,804.511,819.296,832.249,858.677,874.882,870.08,849.405,826.483,807.745,787.621,761.973,726.036,683.964
"South Sudan",20,"37.76","41.94","46.57","51.72","57.44","63.79","70.84","78.67","87.36","97.02",107.744,119.653,128.793,142.872,153.785,158.003,189.27,227.341,243.589,225.068,270.133,324.463,430.38,497.379,528.065,580.641,655.725,720.742,779.256,795.84,811.191,824.691,851.538,868.198,863.952,843.857,821.476,803.192,783.484,758.229,722.649
"South Sudan",25,"27.94","31.41","35.32","39.70","44.64","50.18","56.42","63.43","71.31","80.17",90.136,101.336,113.151,122.289,136.173,148.004,153.793,187.433,202.611,191.8,230.064,278.97,349.039,415.742,449.613,512.305,567,643.964,708.977,767.686,785.025,801.098,815.289,842.637,859.875,856.313,836.973,815.267,797.565,778.388,753.601
"South Sudan",30,"27.46","30.39","33.64","37.23","41.21","45.61","50.49","55.88","61.85","68.46",75.775,83.871,94.907,106.485,115.61,130.069,142.952,151.438,166.023,158.443,194.684,235.331,295.877,333.688,372.433,432.474,496.468,552.946,629.466,694.458,753.389,771.666,788.626,803.655,831.633,849.57,846.888,828.477,807.621,790.647,772.108
"South Sudan",35,"29.99","32.38","34.96","37.74","40.75","43.99","47.50","51.28","55.36","59.78",64.537,69.678,77.72,88.451,99.773,109.531,124.698,139.509,132.876,129.101,159.889,197.524,247.085,280.048,295.634,355.099,415.701,480.575,536.771,612.664,677.515,736.564,755.835,773.732,789.682,818.322,837.062,835.386,818.082,798.24,782.122
"South Sudan",40,"18.72","20.78","23.05","25.58","28.39","31.50","34.95","38.78","43.04","47.75",52.99,58.8,64.019,71.851,82.248,93.837,104.31,120.904,122.137,101.837,129.538,161.389,206.093,232.35,246.898,280.092,339.34,400.133,464.007,519.704,594.689,659.134,718.057,738.179,756.926,773.716,802.972,822.473,821.833,805.713,786.981
"South Sudan",45,"16.25","17.93","19.79","21.84","24.09","26.59","29.33","32.37","35.72","39.41",43.485,47.982,53.703,58.843,66.437,76.93,88.863,100.641,105.237,94.31,101.98,130.301,168.147,193.508,204.382,233.436,266.936,325.692,385.113,447.726,502.605,576.324,639.987,698.412,719.107,738.448,755.915,785.56,805.653,805.987,791.056
"South Sudan",50,"14.69","16.05","17.53","19.15","20.93","22.86","24.98","27.29","29.81","32.57",35.58,38.871,43.29,48.785,53.798,61.472,72.099,84.811,86.627,80.374,93.338,102.103,134.995,157.151,169.472,192.267,221.31,254.756,311.626,369.322,430.255,483.892,555.842,618.237,675.718,696.716,716.477,734.414,764.22,784.78,786.107
"South Sudan",55,"24.95","25.44","25.93","26.43","26.94","27.46","27.99","28.53","29.08","29.64",30.21,30.793,34.038,38.24,43.441,48.548,56.268,67.247,71.516,64.685,78.28,91.841,105.044,124.904,136.211,157.839,180.405,209.012,241.158,295.627,351.028,409.667,461.487,530.944,591.443,647.387,668.516,688.472,706.717,736.485,757.477
"South Sudan",60,"20.99","21.30","21.61","21.92","22.24","22.57","22.90","23.24","23.58","23.92",24.27,24.625,25.524,28.562,32.456,37.463,42.586,50.348,54.513,51.789,61.171,75.033,91.749,94.982,105.902,124.118,144.921,166.728,193.636,223.903,275.025,327.163,382.488,431.605,497.432,555.055,608.705,629.705,649.671,668.165,697.802
"South Sudan",65,"22.03","21.62","21.22","20.83","20.45","20.07","19.70","19.33","18.98","18.62",18.28,17.942,18.653,19.681,22.39,25.951,30.59,35.524,38.188,37.11,46.324,55.802,71.593,79.36,76.855,92.446,109.219,128.429,148.176,172.54,199.969,246.171,293.462,343.829,388.83,449.137,502.444,552.413,572.907,592.692,611.498
"South Sudan",70,"28.25","26.04","24.00","22.12","20.38","18.79","17.31","15.96","14.71","13.55",12.492,11.513,11.731,12.529,13.55,15.826,18.859,22.744,24.184,23.515,30.307,38.734,49.181,57.329,59.835,62.264,75.583,89.991,106.193,122.914,143.534,166.797,205.893,246.121,289.197,328.012,380.225,426.86,470.996,490.396,509.739
"South Sudan",75,"18.90","17.07","15.43","13.94","12.60","11.38","10.29","9.29","8.40","7.59",6.858,6.197,6.047,6.415,7.107,7.966,9.652,11.804,13.162,12.807,16.664,22.145,29.962,34.763,38.227,42.971,45.115,55.247,66.055,78.251,90.884,106.484,124.153,153.796,184.538,217.682,248.086,288.985,326.047,361.797,379.356
"South Sudan",80,"2.59","2.57","2.56","2.54","2.53","2.51","2.50","2.48","2.47","2.45",2.435,2.42,2.377,2.458,2.746,3.188,3.752,4.682,5.35,5.569,7.302,9.872,13.99,17.369,19.037,22.601,25.658,27.178,33.441,40.162,47.766,55.692,65.511,76.706,95.461,115.095,136.615,156.684,183.707,208.843,234.067
"South Sudan",85,"45.23","30.25","20.23","13.53","9.05","6.05","4.05","2.71","1.81","1.21",0.809,0.541,0.602,0.639,0.71,0.843,1.042,1.269,1.499,1.626,2.31,3.172,4.626,6.021,7.09,8.385,10.055,11.521,12.263,15.16,18.283,21.837,25.569,30.219,35.564,44.501,54.053,64.646,74.717,88.424,101.861
"South Sudan",90,"22.50","13.84","8.51","5.23","3.22","1.98","1.22","0.75","0.46","0.28",0.174,0.107,0.081,0.098,0.116,0.137,0.175,0.224,0.262,0.299,0.448,0.667,1.009,1.334,1.648,2.098,2.504,3.029,3.486,3.726,4.626,5.599,6.714,7.9,9.382,11.101,14,17.141,20.668,24.133,29.018
"South Sudan",95,"1.01","0.69","0.47","0.32","0.22","0.15","0.10","0.07","0.05","0.03",0.022,0.015,0.009,0.009,0.011,0.013,0.017,0.023,0.029,0.033,0.05,0.079,0.134,0.178,0.225,0.299,0.384,0.461,0.559,0.645,0.691,0.859,1.044,1.256,1.486,1.77,2.108,2.679,3.303,4.022,4.775
"South Sudan",100,"#DIV/0!","#DIV/0!","#DIV/0!","#DIV/0!","#DIV/0!","#DIV/0!","#DIV/0!","#DIV/0!","#DIV/0!","#DIV/0!",0.002,0,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.003,0.005,0.009,0.013,0.017,0.023,0.031,0.04,0.048,0.059,0.068,0.074,0.091,0.111,0.133,0.158,0.189,0.226,0.287,0.358,0.442
"Sri Lanka",0,"213.87","237.86","264.54","294.21","327.22","363.92","404.75","450.15","500.64","556.80",619.261,688.726,804.755,841.867,887.955,879.477,938.941,951,871.37,843.628,804.159,857.162,883.319,850.898,816.078,665.777,583.877,531.972,511.789,474.284,417.356,353.253,299.689,263.275,236.279,208.053,174.921,140.861,111.153,87.45,67.85
"Sri Lanka",5,"60.59","74.50","91.61","112.64","138.50","170.29","209.39","257.46","316.57","389.24",478.602,588.478,659.343,782.663,823.008,867.952,862.574,921.26,942.517,862.934,811.839,796.109,859.765,869.503,833.571,800.742,651.426,570.419,518.593,498.493,461.079,404.208,340.154,286.63,250.246,223.27,195.062,161.946,127.904,98.208,74.515
"Sri Lanka",10,"87.56","102.03","118.89","138.55","161.45","188.14","219.24","255.48","297.71","346.92",404.266,471.092,579.11,651.526,775.189,811.034,855.158,846.374,914.922,933.951,847.559,806.445,802.991,849.761,857.098,822.598,790.434,641.876,560.997,509.28,489.256,451.899,395.084,331.082,277.592,241.231,214.276,186.082,152.981,118.951,89.264
"Sri Lanka",15,"98.46","111.83","127.02","144.28","163.87","186.14","211.42","240.14","272.76","309.82",351.904,399.708,464.612,573.274,646.087,764.49,797.395,836.017,838.615,903.492,915.875,836.122,815.301,790.344,833.944,843.017,809.367,778.037,629.737,549.033,497.454,477.488,440.197,383.444,319.504,266.057,229.727,202.791,174.617,141.534,107.519
"Sri Lanka",20,"118.26","130.37","143.71","158.43","174.65","192.53","212.24","233.97","257.93","284.34",313.451,345.544,391.805,457.542,566.475,634.45,744.785,769.024,821.796,817.688,860.782,889.505,812.595,785.659,752.763,800.431,811.298,779.528,748.38,600.477,520.046,468.59,448.699,411.487,354.821,290.958,237.569,201.279,174.374,146.225,113.168
"Sri Lanka",25,"73.63","83.80","95.37","108.54","123.53","140.59","160.00","182.10","207.24","235.86",268.434,305.503,336.107,383.482,450.122,553.457,611.283,710.425,750.172,792.349,753.097,836.681,840.131,770.357,731.644,704.8,754.894,768.309,736.718,705.82,558.351,478.092,426.748,406.925,369.785,313.202,249.42,196.092,159.838,132.961,104.838
"Sri Lanka",30,"35.80","42.88","51.36","61.52","73.70","88.28","105.74","126.66","151.72","181.74",217.698,260.769,296.187,328.304,376.619,438.152,528.672,575.178,692.087,720.803,742.221,732.796,822.88,807.532,729.105,695.015,670.151,722.097,735.598,704.244,673.589,526.414,446.316,395.087,375.321,338.256,281.756,218.055,164.785,128.569,101.719
"Sri Lanka",35,"39.62","46.13","53.70","62.52","72.79","84.74","98.66","114.86","133.72","155.68",181.24,211.001,252.435,288.861,321.876,365.993,416.395,496.338,560.62,669.084,699.22,719.282,709.846,805.316,785.987,710.072,677.09,653.307,705.258,718.886,687.76,657.258,510.429,430.522,379.419,359.724,322.742,266.34,202.733,149.534,113.365
"Sri Lanka",40,"28.56","33.68","39.73","46.86","55.27","65.19","76.89","90.69","106.97","126.17",148.813,175.522,203.951,245.615,282.645,312.317,351.204,395.376,485.784,545.558,657.172,680.223,683.649,700.167,793.746,775.619,700.562,668.244,644.699,696.655,710.413,679.502,649.194,502.797,423.136,372.194,352.586,315.711,259.434,195.945,142.835
"Sri Lanka",45,"25.48","29.82","34.90","40.85","47.80","55.95","65.48","76.63","89.69","104.97",122.849,143.777,169.229,197.563,239.368,273.478,301.513,337.287,386.96,473.753,547.811,641.29,661.347,679.741,696.971,790.158,772.365,697.91,665.976,642.747,694.671,708.572,677.956,647.911,502.117,422.795,372.078,352.589,315.867,259.761,196.441
"Sri Lanka",50,"14.36","17.38","21.05","25.48","30.85","37.35","45.22","54.75","66.29","80.25",97.163,117.636,137.369,162.662,190.92,229.492,262.647,288.797,328.417,375.789,489.029,537.389,627.213,657.325,677.375,694.385,786.982,769.591,696.145,664.807,642.042,693.95,708.062,677.902,648.266,503.381,424.571,374.191,354.89,318.391,262.545
"Sri Lanka",55,"28.64","31.83","35.38","39.32","43.70","48.57","53.98","59.99","66.67","74.10",82.348,91.52,110.626,130.009,154.935,180.305,217.293,248.747,278.417,316.379,378.467,482.218,537.074,617.435,648.365,668.659,686.063,778.067,761.593,689.607,659.135,637.075,688.954,703.396,673.899,644.857,501.275,423.197,373.298,354.268,318.09
"Sri Lanka",60,"31.42","34.03","36.85","39.91","43.23","46.82","50.71","54.92","59.48","64.42",69.768,75.562,84.063,102.255,121.049,143.323,167.137,202.393,235.542,263.47,294.965,364.498,486.511,521.569,600.761,632.218,653.193,671.332,762.61,747.436,677.502,648.256,627.181,679.039,693.952,665.387,637.185,495.426,418.365,369.144,350.489
"Sri Lanka",65,"170.34","155.15","141.31","128.71","117.23","106.77","97.25","88.58","80.68","73.48",66.929,60.96,66.532,73.656,90.731,107.737,128.199,150.947,185.051,214.398,227.485,266.825,332.036,459.858,493.916,572.1,604.351,626.545,645.72,735.87,722.751,656.104,628.802,609.317,661.145,676.808,649.723,622.872,484,408.567,360.424
"Sri Lanka",70,"794.01","621.02","485.72","379.90","297.13","232.39","181.76","142.16","111.19","86.96",68.018,53.199,49.341,52.928,59.438,74.742,90.592,109.177,128.997,156.611,171.08,194.752,201.327,297.966,415.177,449.721,525.159,558.543,582.365,603.391,691.364,681.917,621.137,597.337,580.721,632.449,649.437,625.029,600.567,466.923,394.43
"Sri Lanka",75,"707.51","553.90","433.65","339.50","265.79","208.09","162.91","127.54","99.85","78.17",61.2,47.913,38.643,34.725,37.734,44.179,55.013,70.895,85.38,99.302,113.629,138.691,152.69,170.498,254.239,358.669,392.626,463.08,496.865,522.347,545.264,629.272,624.627,572.269,553.413,540.794,591.916,610.633,590.112,569.214,443.945
"Sri Lanka",80,"4,867.52","3,104.25","1,979.73","1,262.57","805.20","513.52","327.49","208.86","133.20","84.95",54.175,34.55,28.221,22.238,19.853,23.313,26.4,36.049,47.571,56.981,61.053,82.154,106.595,115.576,130.456,197.818,283.52,315.005,376.668,409.462,435.651,459.956,536.445,537.818,497.433,485.296,478.169,527.508,548.166,533.413,517.89
"Sri Lanka",85,"21.50","21.38","21.26","21.15","21.03","20.92","20.80","20.69","20.58","20.46",20.352,20.241,13.606,12.103,8.73,8.757,10.822,12.2,18.406,25.207,26.387,33.79,46.421,61.455,67.932,78.908,123.187,181.51,206.943,253.664,282.168,306.903,330.778,393.445,401.961,378.391,375.363,375.797,420.773,443.476,437.368
"Sri Lanka",90,"4.51","4.52","4.52","4.52","4.52","4.52","4.53","4.53","4.53","4.53",4.533,4.535,4.766,4.039,2.963,2.498,2.847,3.093,4.343,7.28,8.153,9.064,11.997,17.018,23.243,26.815,32.66,53.36,82.077,97.576,124.418,143.787,162.172,181.011,222.732,234.982,228.095,233.073,239.943,275.955,298.396
